name,electricityFee,serviceFee,timePeriod,totalFee,cityName,address,minRateId
万马爱充江南高新科技园站,A1zWNtGk,A1zQMdKm,17:30 - 19:00,A1zbNtGk,泉州市,福建省泉州市鲤城区紫山路10号江南高新科技园,19375
万马爱充江南高新科技园站,A1zbNdSm,A1zQMdKm,19:00 - 21:00,AlzSNdSm,泉州市,福建省泉州市鲤城区紫山路10号江南高新科技园,19375
万马爱充江南高新科技园站,A1zWNtGk,A1zQMdKm,21:00 - 23:00,A1zbNtGk,泉州市,福建省泉州市鲤城区紫山路10号江南高新科技园,19375
万马爱充江南高新科技园站,A1zQMdKi,A1zQMdKm,23:00 - 24:00,A1zVMdKi,泉州市,福建省泉州市鲤城区紫山路10号江南高新科技园,19375
万马爱充江宁欧尚站,A1zVONKm,A1zSONKm,0:00 - 24:00,A1zbOdKm,南京市,江宁区秦淮路11号，欧尚超市地面停车场(白天从秦淮路入口进入，夜间22:10后从挹淮街出口进出场),19357
万马爱充沙井上星路站,A1zRMtOn,A1zSNNqv,0:00 - 7:00,A1zQONKm,深圳市,宝安区沙井街道上星路东靓车屋停车场内,20652
万马爱充沙井上星路站,A1zVNten,A1zSMdav,7:00 - 9:00,A1zUOdKm,深圳市,宝安区沙井街道上星路东靓车屋停车场内,20652
万马爱充沙井上星路站,AlzTM9Wg,A1zTOdCi,9:00 - 11:30,AlzSMNKm,深圳市,宝安区沙井街道上星路东靓车屋停车场内,20652
万马爱充沙井上星路站,A1zVNten,A1zSMdav,11:30 - 14:00,A1zUOdKm,深圳市,宝安区沙井街道上星路东靓车屋停车场内,20652
万马爱充沙井上星路站,AlzTM9Wg,A1zTOdCi,14:00 - 16:30,AlzSMNKm,深圳市,宝安区沙井街道上星路东靓车屋停车场内,20652
万马爱充沙井上星路站,A1zVNten,A1zSMdav,16:30 - 19:00,A1zUOdKm,深圳市,宝安区沙井街道上星路东靓车屋停车场内,20652
万马爱充沙井上星路站,AlzTM9Wg,A1zTOdCi,19:00 - 21:00,AlzSMNKm,深圳市,宝安区沙井街道上星路东靓车屋停车场内,20652
万马爱充沙井上星路站,A1zVNten,A1zSMdav,21:00 - 23:00,A1zUOdKm,深圳市,宝安区沙井街道上星路东靓车屋停车场内,20652
万马爱充沙井上星路站,A1zRMtOn,A1zSNNqv,23:00 - 24:00,A1zQONKm,深圳市,宝安区沙井街道上星路东靓车屋停车场内,20652
万马爱充沙亭北路站,A1zQNdKm,A1zRNNKm,0:00 - 8:00,A1zWONKm,广州市,广东省广州市白云区沙亭北路沙亭岗小学附近,19283
万马爱充沙亭北路站,A1zVNdKm,A1zSNNKm,8:00 - 14:00,A1zUONKm,广州市,广东省广州市白云区沙亭北路沙亭岗小学附近,19283
万马爱充沙亭北路站,AlzTNdKm,A1zSNNKm,14:00 - 17:00,AlzSONKm,广州市,广东省广州市白云区沙亭北路沙亭岗小学附近,19283
万马爱充沙亭北路站,A1zVNdKm,A1zSNNKm,17:00 - 19:00,A1zUONKm,广州市,广东省广州市白云区沙亭北路沙亭岗小学附近,19283
万马爱充沙亭北路站,AlzTNdKm,A1zSNNKm,19:00 - 22:00,AlzSONKm,广州市,广东省广州市白云区沙亭北路沙亭岗小学附近,19283
万马爱充沙亭北路站,A1zVNdKm,A1zSNNKm,22:00 - 24:00,A1zUONKm,广州市,广东省广州市白云区沙亭北路沙亭岗小学附近,19283
万马爱充沙湾兴华路站,A1zRMtOn,A1zVMNqv,0:00 - 7:00,A1zbNNKm,深圳市,深圳市南湾街道沙湾社区兴华路11号,9201
万马爱充沙湾兴华路站,A1zVNten,A1zWNtav,7:00 - 9:00,AlzRNNKm,深圳市,深圳市南湾街道沙湾社区兴华路11号,9201
万马爱充沙湾兴华路站,AlzTM9Wg,A1zRM9Ci,9:00 - 11:30,AlzRNNKm,深圳市,深圳市南湾街道沙湾社区兴华路11号,9201
万马爱充沙湾兴华路站,A1zVNten,A1zWNtav,11:30 - 14:00,AlzRNNKm,深圳市,深圳市南湾街道沙湾社区兴华路11号,9201
万马爱充沙湾兴华路站,AlzTM9Wg,A1zRM9Ci,14:00 - 16:30,AlzRNNKm,深圳市,深圳市南湾街道沙湾社区兴华路11号,9201
万马爱充沙湾兴华路站,A1zVNten,A1zWNtav,16:30 - 19:00,AlzRNNKm,深圳市,深圳市南湾街道沙湾社区兴华路11号,9201
万马爱充沙湾兴华路站,AlzTM9Wg,A1zRM9Ci,19:00 - 21:00,AlzRNNKm,深圳市,深圳市南湾街道沙湾社区兴华路11号,9201
万马爱充沙湾兴华路站,A1zVNten,A1zWNtav,21:00 - 23:00,AlzRNNKm,深圳市,深圳市南湾街道沙湾社区兴华路11号,9201
万马爱充沙湾兴华路站,A1zRMtOn,A1zVMNqv,23:00 - 24:00,A1zbNNKm,深圳市,深圳市南湾街道沙湾社区兴华路11号,9201
万马爱充沪江商贸城站,A1zVONKm,A1zSONKm,0:00 - 24:00,A1zbOdKm,南京市,南京市六合区雄州南路288号沪江商贸城地面停车场,19357
万马爱充河西缤润汇站,A1zbMdKm,A1zTOdKm,0:00 - 24:00,A1zbOdKm,南京市,南京市建邺区楠溪江东街81号,19249
万马爱充泉州火车东站,A1zQMdKi,A1zQMdKm,0:00 - 7:00,A1zVMdKi,泉州市,福建省泉州市丰泽区城东街道城华南路火车站,19375
万马爱充泉州火车东站,A1zWNtGk,A1zQMdKm,7:00 - 8:30,A1zbNtGk,泉州市,福建省泉州市丰泽区城东街道城华南路火车站,19375
万马爱充泉州火车东站,A1zbNdSm,A1zQMdKm,8:30 - 11:30,AlzSNdSm,泉州市,福建省泉州市丰泽区城东街道城华南路火车站,19375
万马爱充泉州火车东站,A1zWNtGk,A1zQMdKm,11:30 - 14:30,A1zbNtGk,泉州市,福建省泉州市丰泽区城东街道城华南路火车站,19375
万马爱充泉州火车东站,A1zbNdSm,A1zQMdKm,14:30 - 17:30,AlzSNdSm,泉州市,福建省泉州市丰泽区城东街道城华南路火车站,19375
万马爱充泉州火车东站,A1zWNtGk,A1zQMdKm,17:30 - 19:00,A1zbNtGk,泉州市,福建省泉州市丰泽区城东街道城华南路火车站,19375
万马爱充泉州火车东站,A1zbNdSm,A1zQMdKm,19:00 - 21:00,AlzSNdSm,泉州市,福建省泉州市丰泽区城东街道城华南路火车站,19375
万马爱充泉州火车东站,A1zWNtGk,A1zQMdKm,21:00 - 23:00,A1zbNtGk,泉州市,福建省泉州市丰泽区城东街道城华南路火车站,19375
万马爱充泉州火车东站,A1zQMdKi,A1zQMdKm,23:00 - 24:00,A1zVMdKi,泉州市,福建省泉州市丰泽区城东街道城华南路火车站,19375
万马爱充泊安飞环宇停车场站,A1zQM9ak,A1zQMdKm,0:00 - 7:00,A1zVM9ak,北京市,北京市顺义区李天路寰宇科技园西侧,19257
万马爱充泊安飞环宇停车场站,A1zVM9ag,A1zQMdKm,7:00 - 10:00,A1zaM9ag,北京市,北京市顺义区李天路寰宇科技园西侧,19257
万马爱充泊安飞环宇停车场站,A1zaMtam,A1zQMdKm,10:00 - 15:00,AlzRMtam,北京市,北京市顺义区李天路寰宇科技园西侧,19257
万马爱充泊安飞环宇停车场站,A1zVM9ag,A1zQMdKm,15:00 - 18:00,A1zaM9ag,北京市,北京市顺义区李天路寰宇科技园西侧,19257
万马爱充泊安飞环宇停车场站,A1zaMtam,A1zQMdKm,18:00 - 21:00,AlzRMtam,北京市,北京市顺义区李天路寰宇科技园西侧,19257
万马爱充泊安飞环宇停车场站,A1zVM9ag,A1zQMdKm,21:00 - 23:00,A1zaM9ag,北京市,北京市顺义区李天路寰宇科技园西侧,19257
万马爱充泊安飞环宇停车场站,A1zQM9ak,A1zQMdKm,23:00 - 24:00,A1zVM9ak,北京市,北京市顺义区李天路寰宇科技园西侧,19257
万马爱充波杜农牧股份站,AlzTMdKm,A1zVMdKm,0:00 - 8:00,AlzVMdKm,南京市,南京市浦口区星甸工业园区经三南路1号,35
万马爱充波杜农牧股份站,AlzTMdKm,A1zVMdKm,8:00 - 20:00,AlzVMdKm,南京市,南京市浦口区星甸工业园区经三南路1号,35
万马爱充波杜农牧股份站,AlzTMdKm,A1zVMdKm,20:00 - 22:00,AlzVMdKm,南京市,南京市浦口区星甸工业园区经三南路1号,35
万马爱充波杜农牧股份站,AlzTMdKm,A1zVMdKm,22:00 - 24:00,AlzVMdKm,南京市,南京市浦口区星甸工业园区经三南路1号,35
万马爱充洛江出租车公司站,A1zQMdKi,A1zQMdKm,0:00 - 7:00,A1zVMdKi,泉州市,福建省泉州市丰泽区泉秀路189号（沉洲路泉州旅游服务中心）,19375
万马爱充洛江出租车公司站,A1zWNtGk,A1zQMdKm,7:00 - 8:30,A1zbNtGk,泉州市,福建省泉州市丰泽区泉秀路189号（沉洲路泉州旅游服务中心）,19375
万马爱充洛江出租车公司站,A1zbNdSm,A1zQMdKm,8:30 - 11:30,AlzSNdSm,泉州市,福建省泉州市丰泽区泉秀路189号（沉洲路泉州旅游服务中心）,19375
万马爱充洛江出租车公司站,A1zWNtGk,A1zQMdKm,11:30 - 14:30,A1zbNtGk,泉州市,福建省泉州市丰泽区泉秀路189号（沉洲路泉州旅游服务中心）,19375
万马爱充洛江出租车公司站,A1zbNdSm,A1zQMdKm,14:30 - 17:30,AlzSNdSm,泉州市,福建省泉州市丰泽区泉秀路189号（沉洲路泉州旅游服务中心）,19375
万马爱充洛江出租车公司站,A1zWNtGk,A1zQMdKm,17:30 - 19:00,A1zbNtGk,泉州市,福建省泉州市丰泽区泉秀路189号（沉洲路泉州旅游服务中心）,19375
万马爱充洛江出租车公司站,A1zbNdSm,A1zQMdKm,19:00 - 21:00,AlzSNdSm,泉州市,福建省泉州市丰泽区泉秀路189号（沉洲路泉州旅游服务中心）,19375
万马爱充洛江出租车公司站,A1zWNtGk,A1zQMdKm,21:00 - 23:00,A1zbNtGk,泉州市,福建省泉州市丰泽区泉秀路189号（沉洲路泉州旅游服务中心）,19375
万马爱充洛江出租车公司站,A1zQMdKi,A1zQMdKm,23:00 - 24:00,A1zVMdKi,泉州市,福建省泉州市丰泽区泉秀路189号（沉洲路泉州旅游服务中心）,19375
万马爱充浦江镇漕河泾站,A1zVMNKm,A1zWN9Km,0:00 - 6:00,AlzSNtKm,上海市,上海市闵行区陈行公路2168号智慧广场18号楼,9195
万马爱充浦江镇漕河泾站,A1zaNtKm,A1zWN9Km,6:00 - 8:00,AlzWMtKm,上海市,上海市闵行区陈行公路2168号智慧广场18号楼,9195
万马爱充浦江镇漕河泾站,AlzQM9Km,A1zWN9Km,8:00 - 11:00,AlzbOdKm,上海市,上海市闵行区陈行公路2168号智慧广场18号楼,9195
万马爱充浦江镇漕河泾站,A1zaNtKm,A1zWN9Km,11:00 - 18:00,AlzWMtKm,上海市,上海市闵行区陈行公路2168号智慧广场18号楼,9195
万马爱充浦江镇漕河泾站,AlzQM9Km,A1zWN9Km,18:00 - 21:00,AlzbOdKm,上海市,上海市闵行区陈行公路2168号智慧广场18号楼,9195
万马爱充浦江镇漕河泾站,A1zaNtKm,A1zWN9Km,21:00 - 22:00,AlzWMtKm,上海市,上海市闵行区陈行公路2168号智慧广场18号楼,9195
万马爱充浦江镇漕河泾站,A1zVMNKm,A1zWN9Km,22:00 - 24:00,AlzSNtKm,上海市,上海市闵行区陈行公路2168号智慧广场18号楼,9195
万马爱充海景花园慢充站,A1zaMdKm,A1zVMdKm,0:00 - 24:00,AlzWMdKm,海口市,海南省海口市美兰区海甸岛海甸六东路海景花园小区,20708
万马爱充海棠湾免税店站,A1zQMtOj,A1zWNNqj,0:00 - 8:00,A1zbONKm,三亚市,海南省三亚市海棠区三亚国际免税店大巴停车场,19262
万马爱充海棠湾免税店站,A1zVMtSk,A1zXNNGu,8:00 - 16:00,AlzTONKm,三亚市,海南省三亚市海棠区三亚国际免税店大巴停车场,19262
万马爱充海棠湾免税店站,AlzTMtCl,A1zQNNWh,16:00 - 22:00,AlzQONKm,三亚市,海南省三亚市海棠区三亚国际免税店大巴停车场,19262
万马爱充海棠湾免税店站,AlzTMtCl,A1zQNNWh,22:00 - 24:00,AlzQONKm,三亚市,海南省三亚市海棠区三亚国际免税店大巴停车场,19262
万马爱充海特国际广场站,A1zQMNKm,A1zRNNKm,0:00 - 7:00,A1zWN9Km,成都市,成都市科园南路1号,20771
万马爱充海特国际广场站,A1zbNdKm,A1zSOdKm,7:00 - 11:00,AlzTM9Km,成都市,成都市科园南路1号,20771
万马爱充海特国际广场站,A1zWOdKm,A1zRMdKm,11:00 - 19:00,A1zUOdKm,成都市,成都市科园南路1号,20771
万马爱充海特国际广场站,A1zbNdKm,A1zSOdKm,19:00 - 23:00,AlzTM9Km,成都市,成都市科园南路1号,20771
万马爱充海特国际广场站,A1zQMNKm,A1zRNNKm,23:00 - 24:00,A1zWN9Km,成都市,成都市科园南路1号,20771
万马爱充海航豪庭一期慢充站,A1zbMdKm,A1zWMdKm,0:00 - 24:00,AlzQMdKm,海口市,海口市琼山区大英山西六路与大英山西二街交叉路口往西南约100米,20733
万马爱充海西科技金融大厦站,A1zQMdKi,A1zUMdKm,0:00 - 7:00,AlzTMdKi,福州市,福建省福州市台江区鳌峰路423号海西科技金融大厦,20714
万马爱充海西科技金融大厦站,A1zWNtGk,A1zVMdKm,7:00 - 8:30,AlzSNtGk,福州市,福建省福州市台江区鳌峰路423号海西科技金融大厦,20714
万马爱充海西科技金融大厦站,A1zbNdSm,A1zWMdKm,8:30 - 11:30,AlzQNdSm,福州市,福建省福州市台江区鳌峰路423号海西科技金融大厦,20714
万马爱充海西科技金融大厦站,A1zWNtGk,A1zVMdKm,11:30 - 14:30,AlzSNtGk,福州市,福建省福州市台江区鳌峰路423号海西科技金融大厦,20714
万马爱充海西科技金融大厦站,A1zbNdSm,A1zWMdKm,14:30 - 17:30,AlzQNdSm,福州市,福建省福州市台江区鳌峰路423号海西科技金融大厦,20714
万马爱充海西科技金融大厦站,A1zWNtGk,A1zVMdKm,17:30 - 19:00,AlzSNtGk,福州市,福建省福州市台江区鳌峰路423号海西科技金融大厦,20714
万马爱充海西科技金融大厦站,A1zbNdSm,A1zWMdKm,19:00 - 21:00,AlzQNdSm,福州市,福建省福州市台江区鳌峰路423号海西科技金融大厦,20714
万马爱充海西科技金融大厦站,A1zWNtGk,A1zVMdKm,21:00 - 23:00,AlzSNtGk,福州市,福建省福州市台江区鳌峰路423号海西科技金融大厦,20714
万马爱充海西科技金融大厦站,A1zQMdKi,A1zUMdKm,23:00 - 24:00,AlzTMdKi,福州市,福建省福州市台江区鳌峰路423号海西科技金融大厦,20714
万马爱充清华科技园站,A1zRMtKm,A1zSNNKm,0:00 - 7:00,A1zQOdKm,西安市,陕西省西安市雁塔区科技二路65号,18252
万马爱充清华科技园站,A1zWNNKm,A1zSNNKm,7:00 - 8:00,A1zUMdKm,西安市,陕西省西安市雁塔区科技二路65号,18252
万马爱充清华科技园站,A1zbNtKm,A1zSNNKm,8:00 - 11:30,AlzTM9Km,西安市,陕西省西安市雁塔区科技二路65号,18252
万马爱充清华科技园站,A1zWNNKm,A1zSNNKm,11:30 - 18:30,A1zUMdKm,西安市,陕西省西安市雁塔区科技二路65号,18252
万马爱充清华科技园站,A1zbNtKm,A1zSNNKm,18:30 - 23:00,AlzTM9Km,西安市,陕西省西安市雁塔区科技二路65号,18252
万马爱充清华科技园站,A1zRMtKm,A1zSNNKm,23:00 - 24:00,A1zQOdKm,西安市,陕西省西安市雁塔区科技二路65号,18252
万马爱充清湖公交站,A1zRMtOn,A1zVMNqv,0:00 - 7:00,A1zbNNKm,深圳市,广东省深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖公交站,A1zVNten,A1zWNtav,7:00 - 9:00,AlzRNNKm,深圳市,广东省深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖公交站,AlzTM9Wg,A1zRM9Ci,9:00 - 11:30,AlzRNNKm,深圳市,广东省深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖公交站,A1zVNten,A1zWNtav,11:30 - 14:00,AlzRNNKm,深圳市,广东省深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖公交站,AlzTM9Wg,A1zRM9Ci,14:00 - 16:30,AlzRNNKm,深圳市,广东省深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖公交站,A1zVNten,A1zWNtav,16:30 - 19:00,AlzRNNKm,深圳市,广东省深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖公交站,AlzTM9Wg,A1zRM9Ci,19:00 - 21:00,AlzRNNKm,深圳市,广东省深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖公交站,A1zVNten,A1zWNtav,21:00 - 23:00,AlzRNNKm,深圳市,广东省深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖公交站,A1zRMtOn,A1zVMNqv,23:00 - 24:00,A1zbNNKm,深圳市,广东省深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖社会站,A1zRMtOn,A1zVMNqv,0:00 - 7:00,A1zbNNKm,深圳市,深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖社会站,A1zVNten,A1zWNtav,7:00 - 9:00,AlzRNNKm,深圳市,深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖社会站,AlzTM9Wg,A1zRM9Ci,9:00 - 11:30,AlzRNNKm,深圳市,深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖社会站,A1zVNten,A1zWNtav,11:30 - 14:00,AlzRNNKm,深圳市,深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖社会站,AlzTM9Wg,A1zRM9Ci,14:00 - 16:30,AlzRNNKm,深圳市,深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖社会站,A1zVNten,A1zWNtav,16:30 - 19:00,AlzRNNKm,深圳市,深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖社会站,AlzTM9Wg,A1zRM9Ci,19:00 - 21:00,AlzRNNKm,深圳市,深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖社会站,A1zVNten,A1zWNtav,21:00 - 23:00,AlzRNNKm,深圳市,深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充清湖社会站,A1zRMtOn,A1zVMNqv,23:00 - 24:00,A1zbNNKm,深圳市,深圳市龙华区和平路1号（富多肯工业园内）,9201
万马爱充渝北城南站,A1zWNdKm,A1zRONKm,0:00 - 7:00,A1zbMtKm,重庆市,重庆市渝北区双龙东路199-18号,20723
万马爱充渝北城南站,A1zbM9Km,A1zRNdKm,7:00 - 8:00,AlzTN9Km,重庆市,重庆市渝北区双龙东路199-18号,20723
万马爱充渝北城南站,AlzTN9Km,A1zSMtKm,8:00 - 12:00,AlzSONKm,重庆市,重庆市渝北区双龙东路199-18号,20723
万马爱充渝北城南站,A1zbM9Km,A1zRNdKm,12:00 - 19:00,AlzTN9Km,重庆市,重庆市渝北区双龙东路199-18号,20723
万马爱充渝北城南站,AlzTN9Km,A1zSMtKm,19:00 - 21:00,AlzSONKm,重庆市,重庆市渝北区双龙东路199-18号,20723
万马爱充渝北城南站,AlzTN9Km,A1zSMtKm,21:00 - 23:00,AlzSONKm,重庆市,重庆市渝北区双龙东路199-18号,20723
万马爱充渝北城南站,A1zWNdKm,A1zRONKm,23:00 - 24:00,A1zbMtKm,重庆市,重庆市渝北区双龙东路199-18号,20723
万马爱充渝北空港站,A1zWNdKm,A1zSONKm,0:00 - 7:00,A1zUMtKm,重庆市,重庆市渝北区空港工业园区42号地块内（空港公交枢纽站内）,20784
万马爱充渝北空港站,A1zbM9Km,A1zSNdKm,7:00 - 8:00,A1zaN9Km,重庆市,重庆市渝北区空港工业园区42号地块内（空港公交枢纽站内）,20784
万马爱充渝北空港站,AlzTN9Km,A1zTMtKm,8:00 - 12:00,AlzTONKm,重庆市,重庆市渝北区空港工业园区42号地块内（空港公交枢纽站内）,20784
万马爱充渝北空港站,A1zbM9Km,A1zSNdKm,12:00 - 19:00,A1zaN9Km,重庆市,重庆市渝北区空港工业园区42号地块内（空港公交枢纽站内）,20784
万马爱充渝北空港站,AlzTN9Km,A1zTMtKm,19:00 - 21:00,AlzTONKm,重庆市,重庆市渝北区空港工业园区42号地块内（空港公交枢纽站内）,20784
万马爱充渝北空港站,AlzTN9Km,A1zTMtKm,21:00 - 23:00,AlzTONKm,重庆市,重庆市渝北区空港工业园区42号地块内（空港公交枢纽站内）,20784
万马爱充渝北空港站,A1zWNdKm,A1zSONKm,23:00 - 24:00,A1zUMtKm,重庆市,重庆市渝北区空港工业园区42号地块内（空港公交枢纽站内）,20784
万马爱充温江蝴蝶泉站,A1zQMNKm,A1zRNNKm,0:00 - 7:00,A1zWN9Km,成都市,成都市温江区温泉大道398号蝴蝶泉游泳馆,20771
万马爱充温江蝴蝶泉站,A1zbNdKm,A1zSOdKm,7:00 - 11:00,AlzTM9Km,成都市,成都市温江区温泉大道398号蝴蝶泉游泳馆,20771
万马爱充温江蝴蝶泉站,A1zWOdKm,A1zRMdKm,11:00 - 19:00,A1zUOdKm,成都市,成都市温江区温泉大道398号蝴蝶泉游泳馆,20771
万马爱充温江蝴蝶泉站,A1zbNdKm,A1zSOdKm,19:00 - 23:00,AlzTM9Km,成都市,成都市温江区温泉大道398号蝴蝶泉游泳馆,20771
万马爱充温江蝴蝶泉站,A1zQMNKm,A1zRNNKm,23:00 - 24:00,A1zWN9Km,成都市,成都市温江区温泉大道398号蝴蝶泉游泳馆,20771
万马爱充港龙乐汇城站,A1zUONKm,A1zRONKm,0:00 - 8:00,AlzTOdKm,苏州市,苏州市吴中区230省道189号乐汇城停车场（靠近藏福东路侧）,10086
万马爱充港龙乐汇城站,A1zUONKm,A1zRONKm,8:00 - 12:00,AlzTOdKm,苏州市,苏州市吴中区230省道189号乐汇城停车场（靠近藏福东路侧）,10086
万马爱充港龙乐汇城站,A1zUONKm,A1zRONKm,12:00 - 17:00,AlzTOdKm,苏州市,苏州市吴中区230省道189号乐汇城停车场（靠近藏福东路侧）,10086
万马爱充港龙乐汇城站,A1zUONKm,A1zRONKm,17:00 - 21:00,AlzTOdKm,苏州市,苏州市吴中区230省道189号乐汇城停车场（靠近藏福东路侧）,10086
万马爱充港龙乐汇城站,A1zUONKm,A1zRONKm,21:00 - 24:00,AlzTOdKm,苏州市,苏州市吴中区230省道189号乐汇城停车场（靠近藏福东路侧）,10086
万马爱充港龙城站,A1zUONKm,A1zRONKm,0:00 - 8:00,AlzTOdKm,苏州市,苏州市虎丘区长江路556号港龙城地下车库（B2层E区）,19371
万马爱充港龙城站,A1zUONKm,A1zRONKm,8:00 - 12:00,AlzTOdKm,苏州市,苏州市虎丘区长江路556号港龙城地下车库（B2层E区）,19371
万马爱充港龙城站,A1zUONKm,A1zRONKm,12:00 - 17:00,AlzTOdKm,苏州市,苏州市虎丘区长江路556号港龙城地下车库（B2层E区）,19371
万马爱充港龙城站,A1zUONKm,A1zRONKm,17:00 - 21:00,AlzTOdKm,苏州市,苏州市虎丘区长江路556号港龙城地下车库（B2层E区）,19371
万马爱充港龙城站,A1zUONKm,A1zRONKm,21:00 - 24:00,AlzTOdKm,苏州市,苏州市虎丘区长江路556号港龙城地下车库（B2层E区）,19371
万马爱充溪头第一工业区站,A1zRMtOn,A1zSNNqv,0:00 - 7:00,A1zQONKm,深圳市,深圳市宝安区松江路溪头第一工业区6号厂房,20652
万马爱充溪头第一工业区站,A1zVNten,A1zSMdav,7:00 - 9:00,A1zUOdKm,深圳市,深圳市宝安区松江路溪头第一工业区6号厂房,20652
万马爱充溪头第一工业区站,AlzTM9Wg,A1zTOdCi,9:00 - 11:30,AlzSMNKm,深圳市,深圳市宝安区松江路溪头第一工业区6号厂房,20652
万马爱充溪头第一工业区站,A1zVNten,A1zSMdav,11:30 - 14:00,A1zUOdKm,深圳市,深圳市宝安区松江路溪头第一工业区6号厂房,20652
万马爱充溪头第一工业区站,AlzTM9Wg,A1zTOdCi,14:00 - 16:30,AlzSMNKm,深圳市,深圳市宝安区松江路溪头第一工业区6号厂房,20652
万马爱充溪头第一工业区站,A1zVNten,A1zSMdav,16:30 - 19:00,A1zUOdKm,深圳市,深圳市宝安区松江路溪头第一工业区6号厂房,20652
万马爱充溪头第一工业区站,AlzTM9Wg,A1zTOdCi,19:00 - 21:00,AlzSMNKm,深圳市,深圳市宝安区松江路溪头第一工业区6号厂房,20652
万马爱充溪头第一工业区站,A1zVNten,A1zSMdav,21:00 - 23:00,A1zUOdKm,深圳市,深圳市宝安区松江路溪头第一工业区6号厂房,20652
万马爱充溪头第一工业区站,A1zRMtOn,A1zSNNqv,23:00 - 24:00,A1zQONKm,深圳市,深圳市宝安区松江路溪头第一工业区6号厂房,20652
万马爱充滨江希尔顿酒店站,A1zVONKm,A1zSONKm,0:00 - 24:00,A1zbOdKm,南京市,南京市鼓楼区淮滨路1号滨江希尔顿酒店地下停车场B1层,19357
万马爱充灵溪停车场站,A1zXM9Km,A1zQMdKm,0:00 - 8:00,A1zUM9Km,杭州市,杭州市西湖区灵隐支路南侧灵溪停车场,16738
万马爱充灵溪停车场站,A1zaMdKm,A1zTMdKm,8:00 - 11:00,A1zaMdKm,杭州市,杭州市西湖区灵隐支路南侧灵溪停车场,16738
万马爱充灵溪停车场站,A1zXM9Km,A1zQMdKm,11:00 - 13:00,A1zUM9Km,杭州市,杭州市西湖区灵隐支路南侧灵溪停车场,16738
万马爱充灵溪停车场站,A1zaMdKm,A1zTMdKm,13:00 - 19:00,A1zaMdKm,杭州市,杭州市西湖区灵隐支路南侧灵溪停车场,16738
万马爱充灵溪停车场站,AlzTOdKm,A1zTMdKm,19:00 - 21:00,AlzTOdKm,杭州市,杭州市西湖区灵隐支路南侧灵溪停车场,16738
万马爱充灵溪停车场站,A1zaMdKm,A1zTMdKm,21:00 - 22:00,A1zaMdKm,杭州市,杭州市西湖区灵隐支路南侧灵溪停车场,16738
万马爱充灵溪停车场站,A1zXM9Km,A1zQMdKm,22:00 - 24:00,A1zUM9Km,杭州市,杭州市西湖区灵隐支路南侧灵溪停车场,16738
万马爱充爱与山站,A1zWNdKm,A1zRONKm,0:00 - 7:00,A1zbMtKm,重庆市,重庆市大渡口区双山路131号（爱与山旁露天停车场）,20723
万马爱充爱与山站,A1zbM9Km,A1zRNdKm,7:00 - 8:00,AlzTN9Km,重庆市,重庆市大渡口区双山路131号（爱与山旁露天停车场）,20723
万马爱充爱与山站,AlzTN9Km,A1zSMtKm,8:00 - 12:00,AlzSONKm,重庆市,重庆市大渡口区双山路131号（爱与山旁露天停车场）,20723
万马爱充爱与山站,A1zbM9Km,A1zRNdKm,12:00 - 19:00,AlzTN9Km,重庆市,重庆市大渡口区双山路131号（爱与山旁露天停车场）,20723
万马爱充爱与山站,AlzTN9Km,A1zSMtKm,19:00 - 21:00,AlzSONKm,重庆市,重庆市大渡口区双山路131号（爱与山旁露天停车场）,20723
万马爱充爱与山站,AlzTN9Km,A1zSMtKm,21:00 - 23:00,AlzSONKm,重庆市,重庆市大渡口区双山路131号（爱与山旁露天停车场）,20723
万马爱充爱与山站,A1zWNdKm,A1zRONKm,23:00 - 24:00,A1zbMtKm,重庆市,重庆市大渡口区双山路131号（爱与山旁露天停车场）,20723
万马爱充牛栏前商业街站,A1zRMtOn,A1zVMNqv,0:00 - 7:00,A1zbNNKm,深圳市,广东省深圳市龙华区工业东路83号,9201
万马爱充牛栏前商业街站,A1zVNten,A1zWNtav,7:00 - 9:00,AlzRNNKm,深圳市,广东省深圳市龙华区工业东路83号,9201
万马爱充牛栏前商业街站,AlzTM9Wg,A1zRM9Ci,9:00 - 11:30,AlzRNNKm,深圳市,广东省深圳市龙华区工业东路83号,9201
